ROWID,Country,State lgd code,State,YearCode,Year,Type of production of crops,Crop type,Crop production,Area,Estimate of yield
6572,India,30,Goa,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Coarse Cereals,0.8,0.3,2667
6573,India,30,Goa,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Pulses,8.5,7.9,1082
6574,India,30,Goa,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Rice,100.6,47.1,2138
6575,India,30,Goa,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Wheat,,,
6576,India,30,Goa,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Oilseeds,8.1,2.9,2807
6577,India,30,Goa,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Sugarcane,52.3,0.9,80519
6578,India,30,Goa,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Coarse Cereals,0.1,0.2,500
6579,India,30,Goa,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Pulses,8,7.6,1057
6580,India,30,Goa,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Rice,115,46.6,2467
6581,India,30,Goa,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Wheat,,,
6582,India,30,Goa,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Oilseeds,8.3,2.9,2862
6583,India,30,Goa,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Sugarcane,49.1,0.9,54556
6584,India,30,Goa,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Coarse Cereals,0.1,0.2,933
6585,India,30,Goa,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Pulses,8.3,9.9,836
6586,India,30,Goa,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Rice,121.8,47.2,2577
6587,India,30,Goa,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Wheat,,,
6588,India,30,Goa,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Oilseeds,8,3.2,2500
6589,India,30,Goa,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Sugarcane,46.6,0.9,50630
6590,India,30,Goa,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Coarse Cereals,0.1,,1041
6591,India,30,Goa,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Pulses,9,10,902
6592,India,30,Goa,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Rice,122.8,45.8,2679
6593,India,30,Goa,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Wheat,,,2875
6594,India,30,Goa,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Oilseeds,7.5,3.1,2409
6595,India,30,Goa,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Sugarcane,46,0.9,53871
6596,India,30,Goa,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Coarse Cereals,,,500
6597,India,30,Goa,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Pulses,8.9,8.1,1102
6598,India,30,Goa,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Rice,126.5,42.8,2954
6599,India,30,Goa,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Wheat,,,3255
6600,India,30,Goa,2013,"Financial Year (Apr - Mar), 2013",Non Foodgrains,Oilseeds,6.6,2.6,2544
6601,India,30,Goa,2013,"Financial Year (Apr - Mar), 2013",Non Foodgrains,Sugarcane,47.7,0.9,54793
6602,India,30,Goa,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Coarse Cereals,,,500
6603,India,30,Goa,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Pulses,8.1,8.5,944
6604,India,30,Goa,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Rice,120.5,42,2871
6605,India,30,Goa,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Wheat,,,2751
6606,India,30,Goa,2014,"Financial Year (Apr - Mar), 2014",Non Foodgrains,Oilseeds,4.3,2.3,1899
6607,India,30,Goa,2014,"Financial Year (Apr - Mar), 2014",Non Foodgrains,Sugarcane,49.2,0.8,60765
6608,India,30,Goa,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Coarse Cereals,,,
6609,India,30,Goa,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Pulses,0.3,0.3,754
6610,India,30,Goa,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Rice,115.1,41.3,2783
6611,India,30,Goa,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Wheat,,,2919
6612,India,30,Goa,2015,"Financial Year (Apr - Mar), 2015",Non Foodgrains,Oilseeds,4,1.9,2126
6613,India,30,Goa,2015,"Financial Year (Apr - Mar), 2015",Non Foodgrains,Sugarcane,,,
6614,India,30,Goa,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Coarse Cereals,,,
6615,India,30,Goa,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Pulses,5.9,5.9,1004
6616,India,30,Goa,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Rice,113.2,40.8,2774
6617,India,30,Goa,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Wheat,,,2751
6618,India,30,Goa,2016,"Financial Year (Apr - Mar), 2016",Non Foodgrains,Oilseeds,4,1.7,2352
6619,India,30,Goa,2016,"Financial Year (Apr - Mar), 2016",Non Foodgrains,Sugarcane,40.2,0.9,70710
6620,India,30,Goa,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Coarse Cereals,,,
6621,India,30,Goa,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Pulses,4.8,5.5,870
6622,India,30,Goa,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Rice,103,38.5,2674
6623,India,30,Goa,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Wheat,,,2898
6624,India,30,Goa,2017,"Financial Year (Apr - Mar), 2017",Non Foodgrains,Oilseeds,3.5,1.5,2258
6625,India,30,Goa,2017,"Financial Year (Apr - Mar), 2017",Non Foodgrains,Sugarcane,0,,
6626,India,30,Goa,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Coarse Cereals,,,
6627,India,30,Goa,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Pulses,6.3,6.2,1018
6628,India,30,Goa,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Rice,98.8,36.4,2717
6629,India,30,Goa,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Wheat,,,3020
6630,India,30,Goa,2018,"Financial Year (Apr - Mar), 2018",Non Foodgrains,Oilseeds,1,0.4,2345
6631,India,30,Goa,2018,"Financial Year (Apr - Mar), 2018",Non Foodgrains,Sugarcane,35.3,0.9,39761
6632,India,30,Goa,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Coarse Cereals,,,
6633,India,30,Goa,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Pulses,3.9,4.4,877
6634,India,30,Goa,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Rice,90.4,34.7,2605
6635,India,30,Goa,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Wheat,,,3268
6636,India,30,Goa,2019,"Financial Year (Apr - Mar), 2019",Non Foodgrains,Oilseeds,0.4,0.2,2503
6637,India,30,Goa,2019,"Financial Year (Apr - Mar), 2019",Non Foodgrains,Sugarcane,53.7,0.8,66194
6638,India,32,Kerala,1991,"Financial Year (Apr - Mar), 1991",Foodgrains,Coarse Cereals,6.3,9.5,663
6639,India,32,Kerala,1991,"Financial Year (Apr - Mar), 1991",Foodgrains,Pulses,32.7,46.4,708
6640,India,32,Kerala,1991,"Financial Year (Apr - Mar), 1991",Foodgrains,Rice,1060.3,541.3,1959
6641,India,32,Kerala,1991,"Financial Year (Apr - Mar), 1991",Non Foodgrains,Cotton (Lintt),13.6,8.4,275
6642,India,32,Kerala,1991,"Financial Year (Apr - Mar), 1991",Non Foodgrains,Oilseeds,11.5,24.2,475
6643,India,32,Kerala,1991,"Financial Year (Apr - Mar), 1991",Non Foodgrains,Sugarcane,547.1,8.1,67543
6644,India,32,Kerala,1992,"Financial Year (Apr - Mar), 1992",Foodgrains,Coarse Cereals,5.6,8.7,644
6645,India,32,Kerala,1992,"Financial Year (Apr - Mar), 1992",Foodgrains,Pulses,39.4,43.6,901
6646,India,32,Kerala,1992,"Financial Year (Apr - Mar), 1992",Foodgrains,Rice,1084.8,537.7,2017
6647,India,32,Kerala,1992,"Financial Year (Apr - Mar), 1992",Non Foodgrains,Cotton (Lintt),20,11.9,286
6648,India,32,Kerala,1992,"Financial Year (Apr - Mar), 1992",Non Foodgrains,Oilseeds,12.4,22.7,546
6649,India,32,Kerala,1992,"Financial Year (Apr - Mar), 1992",Non Foodgrains,Sugarcane,428.3,6.2,69081
6650,India,32,Kerala,1993,"Financial Year (Apr - Mar), 1993",Foodgrains,Coarse Cereals,7.1,10.1,703
6651,India,32,Kerala,1993,"Financial Year (Apr - Mar), 1993",Foodgrains,Pulses,64,45.3,1448
6652,India,32,Kerala,1993,"Financial Year (Apr - Mar), 1993",Foodgrains,Rice,1004,507.9,1977
6653,India,32,Kerala,1993,"Financial Year (Apr - Mar), 1993",Non Foodgrains,Cotton (Lintt),18.6,12.3,257
6654,India,32,Kerala,1993,"Financial Year (Apr - Mar), 1993",Non Foodgrains,Oilseeds,11.1,19.7,563
6655,India,32,Kerala,1993,"Financial Year (Apr - Mar), 1993",Non Foodgrains,Sugarcane,447.9,5.5,81436
6656,India,32,Kerala,1994,"Financial Year (Apr - Mar), 1994",Foodgrains,Coarse Cereals,6,9.5,632
6657,India,32,Kerala,1994,"Financial Year (Apr - Mar), 1994",Foodgrains,Pulses,37,41.2,895
6658,India,32,Kerala,1994,"Financial Year (Apr - Mar), 1994",Foodgrains,Rice,975.1,503.3,1937
6659,India,32,Kerala,1994,"Financial Year (Apr - Mar), 1994",Non Foodgrains,Cotton (Lintt),21.8,13.8,269
6660,India,32,Kerala,1994,"Financial Year (Apr - Mar), 1994",Non Foodgrains,Oilseeds,15.1,24.4,619
6661,India,32,Kerala,1994,"Financial Year (Apr - Mar), 1994",Non Foodgrains,Sugarcane,477.8,5.9,80983
6662,India,32,Kerala,1995,"Financial Year (Apr - Mar), 1995",Foodgrains,Coarse Cereals,6,9.6,625
6663,India,32,Kerala,1995,"Financial Year (Apr - Mar), 1995",Foodgrains,Pulses,28.8,40.1,719
6664,India,32,Kerala,1995,"Financial Year (Apr - Mar), 1995",Foodgrains,Rice,953,471.1,2023
6665,India,32,Kerala,1995,"Financial Year (Apr - Mar), 1995",Non Foodgrains,Cotton (Lintt),19.4,12.3,268
6666,India,32,Kerala,1995,"Financial Year (Apr - Mar), 1995",Non Foodgrains,Oilseeds,11.4,20.2,564
6667,India,32,Kerala,1995,"Financial Year (Apr - Mar), 1995",Non Foodgrains,Sugarcane,522.9,6.1,85721
6668,India,32,Kerala,1996,"Financial Year (Apr - Mar), 1996",Foodgrains,Coarse Cereals,5.8,8.7,667
6669,India,32,Kerala,1996,"Financial Year (Apr - Mar), 1996",Foodgrains,Pulses,14.4,20.2,713
6670,India,32,Kerala,1996,"Financial Year (Apr - Mar), 1996",Foodgrains,Rice,208.17,424.8,1284
6671,India,32,Kerala,1996,"Financial Year (Apr - Mar), 1996",Non Foodgrains,Cotton (Lintt),20.2,12.3,279
6672,India,32,Kerala,1996,"Financial Year (Apr - Mar), 1996",Non Foodgrains,Oilseeds,11.8,19.2,615
6673,India,32,Kerala,1996,"Financial Year (Apr - Mar), 1996",Non Foodgrains,Sugarcane,548.1,5.9,92898
6674,India,32,Kerala,1997,"Financial Year (Apr - Mar), 1997",Foodgrains,Coarse Cereals,5.4,8.2,659
6675,India,32,Kerala,1997,"Financial Year (Apr - Mar), 1997",Foodgrains,Pulses,27.4,34.4,797
6676,India,32,Kerala,1997,"Financial Year (Apr - Mar), 1997",Foodgrains,Rice,764.6,387.1,4148
6677,India,32,Kerala,1997,"Financial Year (Apr - Mar), 1997",Non Foodgrains,Cotton (Lintt),20,11.7,291
6678,India,32,Kerala,1997,"Financial Year (Apr - Mar), 1997",Non Foodgrains,Oilseeds,10.1,14.6,695
6679,India,32,Kerala,1997,"Financial Year (Apr - Mar), 1997",Non Foodgrains,Sugarcane,548.1,5.9,92898
6680,India,32,Kerala,1998,"Financial Year (Apr - Mar), 1998",Foodgrains,Coarse Cereals,4.9,7.3,671
6681,India,32,Kerala,1998,"Financial Year (Apr - Mar), 1998",Foodgrains,Pulses,22.7,28.6,794
6682,India,32,Kerala,1998,"Financial Year (Apr - Mar), 1998",Foodgrains,Rice,726.7,352.6,4484
6683,India,32,Kerala,1998,"Financial Year (Apr - Mar), 1998",Non Foodgrains,Cotton (Lintt),24.2,14.6,282
6684,India,32,Kerala,1998,"Financial Year (Apr - Mar), 1998",Non Foodgrains,Oilseeds,8.1,13.6,596
6685,India,32,Kerala,1998,"Financial Year (Apr - Mar), 1998",Non Foodgrains,Sugarcane,424.3,5.8,73155
6686,India,32,Kerala,1999,"Financial Year (Apr - Mar), 1999",Foodgrains,Coarse Cereals,3.4,5.2,654
6687,India,32,Kerala,1999,"Financial Year (Apr - Mar), 1999",Foodgrains,Pulses,18.9,23.8,794
6688,India,32,Kerala,1999,"Financial Year (Apr - Mar), 1999",Foodgrains,Rice,770.8,349.7,4640
6689,India,32,Kerala,1999,"Financial Year (Apr - Mar), 1999",Non Foodgrains,Cotton (Lintt),7.7,4.8,273
6690,India,32,Kerala,1999,"Financial Year (Apr - Mar), 1999",Non Foodgrains,Oilseeds,5.8,9.5,611
6691,India,32,Kerala,1999,"Financial Year (Apr - Mar), 1999",Non Foodgrains,Sugarcane,578.8,5.8,99793
6692,India,32,Kerala,2000,"Financial Year (Apr - Mar), 2000",Foodgrains,Coarse Cereals,3.4,4.6,739
6693,India,32,Kerala,2000,"Financial Year (Apr - Mar), 2000",Foodgrains,Pulses,10.4,13.1,794
6694,India,32,Kerala,2000,"Financial Year (Apr - Mar), 2000",Foodgrains,Rice,751.3,347.5,4838
6695,India,32,Kerala,2000,"Financial Year (Apr - Mar), 2000",Non Foodgrains,Cotton (Lintt),6.2,3.8,277
6696,India,32,Kerala,2000,"Financial Year (Apr - Mar), 2000",Non Foodgrains,Oilseeds,3.5,5.7,614
6697,India,32,Kerala,2000,"Financial Year (Apr - Mar), 2000",Non Foodgrains,Sugarcane,275.6,3.4,81059
6698,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Foodgrains,Coarse Cereals,5.2,7.5,693
6699,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Foodgrains,Pulses,10.3,13,792
6700,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Foodgrains,Rice,703.4,322.4,4541
6701,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Fruits,Fruits,1772.6,234.5,
6702,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Non Foodgrains,Cotton (Lintt),3.9,2.6,255
6703,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Non Foodgrains,Oilseeds,2.1,3.3,636
6704,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Non Foodgrains,Sugarcane,269.8,3.3,81758
6705,India,32,Kerala,2001,"Financial Year (Apr - Mar), 2001",Vegetables,Vegetables,2541.9,114.3,
6706,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Foodgrains,Coarse Cereals,4,6,667
6707,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Foodgrains,Pulses,6.8,8.8,773
6708,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Foodgrains,Rice,688.9,310.5,4864
6709,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Fruits,Fruits,837.3,164.4,
6710,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Non Foodgrains,Cotton (Lintt),5.5,3.4,275
6711,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Non Foodgrains,Oilseeds,1.4,2.9,483
6712,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Non Foodgrains,Sugarcane,312.8,3.8,82316
6713,India,32,Kerala,2002,"Financial Year (Apr - Mar), 2002",Vegetables,Vegetables,2547.4,112.7,
6714,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Foodgrains,Coarse Cereals,4,5.9,678
6715,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Foodgrains,Pulses,5,6,833
6716,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Foodgrains,Rice,570,287.4,4182
6717,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Fruits,Fruits,1002.2,170.5,
6718,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Non Foodgrains,Cotton (Lintt),4.7,2.9,276
6719,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Non Foodgrains,Oilseeds,2.3,3.9,590
6720,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Non Foodgrains,Sugarcane,291,3.5,83143
6721,India,32,Kerala,2003,"Financial Year (Apr - Mar), 2003",Vegetables,Vegetables,2602.9,99.2,
6722,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Foodgrains,Coarse Cereals,0.9,1.2,750
6723,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Foodgrains,Pulses,2.9,3.4,853
6724,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Foodgrains,Rice,667.1,289.9,4787
6725,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Foodgrains,Wheat,,,
6726,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Fruits,Fruits,985.1,170.4,
6727,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Non Foodgrains,Cotton (Lintt),4.4,2.7,277
6728,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Non Foodgrains,Oilseeds,1.9,2.4,792
6729,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Non Foodgrains,Sugarcane,283,3,94333
6730,India,32,Kerala,2004,"Financial Year (Apr - Mar), 2004",Vegetables,Vegetables,2490.1,107.6,
6731,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Coarse Cereals,1.5,2.9,517
6732,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Pulses,6.9,8.9,775
6733,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Rice,629.9,275.8,4972
6734,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Wheat,,,
6735,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Fruits,Fruits,2793.1,341.7,
6736,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Non Foodgrains,Cotton (Lintt),3.5,2.7,220
6737,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Non Foodgrains,Oilseeds,2.6,3.9,667
6738,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Non Foodgrains,Sugarcane,916.5,6.8,134779
6739,India,32,Kerala,2005,"Financial Year (Apr - Mar), 2005",Vegetables,Vegetables,3546.1,164.7,
6740,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Foodgrains,Coarse Cereals,1.1,1,1100
6741,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Foodgrains,Pulses,8.4,9.8,857
6742,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Foodgrains,Rice,631,264,4974
6743,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Foodgrains,Wheat,,,
6744,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Fruits,Fruits,2526.7,316.9,
6745,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Non Foodgrains,Cotton (Lintt),2,2,170
6746,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Non Foodgrains,Oilseeds,3.2,3.6,889
6747,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Non Foodgrains,Sugarcane,440,5,88000
6748,India,32,Kerala,2006,"Financial Year (Apr - Mar), 2006",Vegetables,Vegetables,3234.2,161,
6749,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Coarse Cereals,2.8,4.4,636
6750,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Pulses,8.4,9.8,857
6751,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Rice,528.5,228.8,2310
6752,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Wheat,,,
6753,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Fruits,Fruits,2579.8,323.3,
6754,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Non Foodgrains,Cotton (Lintt),1.7,1.3,222
6755,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Non Foodgrains,Oilseeds,2.4,3.4,706
6756,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Non Foodgrains,Sugarcane,218,2,109000
6757,India,32,Kerala,2007,"Financial Year (Apr - Mar), 2007",Vegetables,Vegetables,3479,166.9,
6758,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Coarse Cereals,1.7,3.2,531
6759,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Pulses,6.3,7.7,818
6760,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Rice,590.3,234.3,2519
6761,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Wheat,,,
6762,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Fruits,Fruits,2558.9,320.8,
6763,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Non Foodgrains,Cotton (Lintt),1.5,1.2,213
6764,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Non Foodgrains,Oilseeds,1.6,2.3,696
6765,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Non Foodgrains,Sugarcane,275.5,2.2,125227
6766,India,32,Kerala,2008,"Financial Year (Apr - Mar), 2008",Vegetables,Vegetables,3509.4,163.6,
6767,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Coarse Cereals,2.2,2.9,748
6768,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Pulses,10.3,10.3,991
6769,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Rice,598.3,234,2557
6770,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Wheat,,,
6771,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Fruits,Fruits,2398.3,296.7,
6772,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Cotton (Lintt),1.3,1,221
6773,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Oilseeds,1.2,1.9,625
6774,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Sugarcane,285,3,95000
6775,India,32,Kerala,2009,"Financial Year (Apr - Mar), 2009",Vegetables,Vegetables,3518.1,151.6,
6776,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Coarse Cereals,1.4,2.6,530
6777,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Pulses,3,3.8,778
6778,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Rice,522.7,213.2,2452
6779,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Wheat,,,
6780,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Fruits,Fruits,2508.3,301.3,
6781,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Cotton (Lintt),,,
6782,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Oilseeds,2.1,2,1032
6783,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Sugarcane,271.8,2.8,95517
6784,India,32,Kerala,2010,"Financial Year (Apr - Mar), 2010",Vegetables,Vegetables,3392.7,149.5,
6785,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Coarse Cereals,0.6,0.7,831
6786,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Pulses,2.5,3.4,747
6787,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Rice,569,208.2,2733
6788,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Wheat,,,
6789,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Fruits,Fruits,2429.5,296.1,
6790,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Cotton (Lintt),,,
6791,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Oilseeds,2.3,1.9,1226
6792,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Sugarcane,263,2.6,101165
6793,India,32,Kerala,2011,"Financial Year (Apr - Mar), 2011",Vegetables,Vegetables,3626,149.1,
6794,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Coarse Cereals,0.3,0.5,542
6795,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Pulses,3.2,3.2,1029
6796,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Rice,508.3,197.3,2577
6797,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Wheat,,,1595
6798,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Fruits,Fruits,2583.9,314.6,
6799,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Cotton (Lintt),,,
6800,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Oilseeds,1.1,1,1045
6801,India,32,Kerala,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Sugarcane,165.7,1.7,95241
